log_hostname,off,,Отчёты и протоколы / Что записывать,Записывать имя узла в протоколы подключений.,"По умолчанию в протоколах подключений показываются только IP-адреса клиентов. Если вы хотите видеть также имена компьютеров, включите этот параметр, но учтите, что это может значительно повлиять на производительность.",sighup,bool,default,,,,off,off,,,false
log_line_prefix,%m [%p] ,,Отчёты и протоколы / Что записывать,Определяет содержимое префикса каждой строки протокола.,При пустом значении префикс также отсутствует.,sighup,string,default,,,,%m [%p] ,%m [%p] ,,,false
log_lock_waits,off,,Отчёты и протоколы / Что записывать,Протоколировать длительные ожидания в блокировках.,,superuser,bool,default,,,,off,off,,,false
log_min_duration_statement,-1,ms,Отчёты и протоколы / Когда записывать,"Задаёт предельное время выполнения оператора, при превышении которого он фиксируется в протоколе.",При 0 протоколируются все запросы; -1 отключает эти сообщения.,superuser,integer,default,-1,2147483647,,-1,-1,,,false
log_min_error_statement,error,,Отчёты и протоколы / Когда записывать,"Включает протоколирование для SQL-операторов, выполненных с ошибкой этого или большего уровня.","Каждый уровень включает все последующие. Чем выше уровень, тем меньше сообщений.",superuser,enum,default,,,"{debug5,debug4,debug3,debug2,debug1,info,notice,warning,error,log,fatal,panic}",error,error,,,false
log_min_messages,warning,,Отчёты и протоколы / Когда записывать,Ограничивает уровни протоколируемых сообщений.,"Каждый уровень включает все последующие. Чем выше уровень, тем меньше сообщений.",superuser,enum,default,,,"{debug5,debug4,debug3,debug2,debug1,info,notice,warning,error,log,fatal,panic}",warning,warning,,,false
log_parser_stats,off,,Статистика / Мониторинг,Запись статистики разбора запросов в протокол сервера.,,superuser,bool,default,,,,off,off,,,false
log_planner_stats,off,,Статистика / Мониторинг,Запись статистики планирования в протокол сервера.,,superuser,bool,default,,,,off,off,,,false
log_replication_commands,off,,Отчёты и протоколы / Что записывать,Протоколировать каждую команду репликации.,,superuser,bool,default,,,,off,off,,,false
log_rotation_age,1440,min,Отчёты и протоколы / Куда записывать,Автоматическая прокрутка файла протокола через каждые N минут.,,sighup,integer,default,0,35791394,,1440,1440,,,false
log_rotation_size,10240,kB,Отчёты и протоколы / Куда записывать,Автоматическая прокрутка файла протокола при выходе за предел N килобайт.,,sighup,integer,default,0,2097151,,10240,10240,,,false
log_statement,none,,Отчёты и протоколы / Что записывать,Задаёт тип протоколируемых операторов.,,superuser,enum,default,,,"{none,ddl,mod,all}",none,none,,,false
log_statement_stats,off,,Статистика / Мониторинг,Запись общей статистики производительности в протокол сервера.,,superuser,bool,default,,,,off,off,,,false
log_temp_files,-1,kB,Отчёты и протоколы / Что записывать,Фиксирует в протоколе превышение временными файлами заданного размера (в КБ).,При 0 отмечаются все файлы; при -1 эти сообщения отключаются (по умолчанию).,superuser,integer,default,-1,2147483647,,-1,-1,,,false
log_timezone,Europe/Helsinki,,Отчёты и протоколы / Что записывать,Задаёт часовой пояс для вывода времени в сообщениях протокола.,,sighup,string,configuration file,,,,GMT,Europe/Helsinki,C:/Program Files/PostgreSQL/12/data/postgresql.conf,539,false
log_transaction_sample_rate,0,,Отчёты и протоколы / Когда записывать,"Задаёт долю транзакций, которая будет регистрироваться в протоколе сервера.","Протоколирует все операторы заданной доли транзакций. Значение 0.0 означает — не протоколировать никакие транзакции, а значение 1.0 — протоколировать все операторы всех транзакций.",superuser,real,default,0,1,,0,0,,,false
log_truncate_on_rotation,off,,Отчёты и протоколы / Куда записывать,Очищать уже существующий файл с тем же именем при прокручивании протокола.,,sighup,bool,default,,,,off,off,,,false
logging_collector,on,,Отчёты и протоколы / Куда записывать,Запускает подпроцесс для чтения stderr и/или csv-файлов и записи в файлы протоколов.,,postmaster,bool,configuration file,,,,off,on,C:/Program Files/PostgreSQL/12/data/postgresql.conf,425,false
maintenance_work_mem,65536,kB,Использование ресурсов / Память,Задаёт предельный объём памяти для операций по обслуживанию.,Подразумеваются в частности операции VACUUM и CREATE INDEX.,user,integer,default,1024,2097151,,65536,65536,,,false
max_connections,100,,Подключения и аутентификация / Параметры подключений,Задаёт максимально возможное число подключений.,,postmaster,integer,configuration file,1,262143,,100,100,C:/Program Files/PostgreSQL/12/data/postgresql.conf,64,false
max_files_per_process,1000,,Использование ресурсов / Ресурсы ядра,Задаёт предельное число одновременно открытых файлов для каждого серверного процесса.,,postmaster,integer,default,25,2147483647,,1000,1000,,,false
max_function_args,100,,Предопределённые параметры,Показывает максимально возможное число аргументов функций.,,internal,integer,default,100,100,,100,100,,,false
max_identifier_length,63,,Предопределённые параметры,Показывает максимально возможную длину идентификатора.,,internal,integer,default,63,63,,63,63,,,false
max_index_keys,32,,Предопределённые параметры,Показывает максимально возможное число ключей в индексе.,,internal,integer,default,32,32,,32,32,,,false
max_locks_per_transaction,64,,Управление блокировками,Задаёт предельное число блокировок на транзакцию.,"Размер разделяемой таблицы блокировок выбирается из предположения, что в один момент времени потребуется заблокировать не больше чем max_locks_per_transaction * max_connections различных объектов.",postmaster,integer,default,10,2147483647,,64,64,,,false
max_logical_replication_workers,4,,Репликация / Подписчики,Задаёт максимально возможное число рабочих процессов логической репликации.,,postmaster,integer,default,0,262143,,4,4,,,false
max_parallel_maintenance_workers,2,,Использование ресурсов / Асинхронное поведение,Задаёт максимальное число параллельных процессов на одну операцию обслуживания.,,user,integer,default,0,1024,,2,2,,,false
max_parallel_workers,8,,Использование ресурсов / Асинхронное поведение,"Задаёт максимальное число параллельных процессов, которые могут быть активны одновременно.",,user,integer,default,0,1024,,8,8,,,false
max_parallel_workers_per_gather,2,,Использование ресурсов / Асинхронное поведение,Задаёт максимальное число параллельных процессов на узел исполнителя.,,user,integer,default,0,1024,,2,2,,,false
max_pred_locks_per_page,2,,Управление блокировками,"Задаёт максимальное число кортежей, блокируемых предикатными блокировками в одной странице.","Если одним соединением блокируется больше этого числа кортежей на одной странице, эти блокировки заменяются блокировкой на уровне страницы.",sighup,integer,default,0,2147483647,,2,2,,,false
max_pred_locks_per_relation,-2,,Управление блокировками,"Задаёт максимальное число страниц и кортежей, блокируемых предикатными блокировками в одном отношении.","Если одним соединением блокируется больше этого общего числа страниц и кортежей, эти блокировки заменяются блокировкой на уровне отношения.",sighup,integer,default,-2147483648,2147483647,,-2,-2,,,false
max_pred_locks_per_transaction,64,,Управление блокировками,Задаёт предельное число предикатных блокировок на транзакцию.,"Размер разделяемой таблицы предикатных блокировок выбирается из предположения, что в один момент времени потребуется заблокировать не больше чем max_pred_locks_per_transaction * max_connections различных объектов.",postmaster,integer,default,10,2147483647,,64,64,,,false
max_prepared_transactions,0,,Использование ресурсов / Память,Задаёт предельное число одновременно подготовленных транзакций.,,postmaster,integer,default,0,262143,,0,0,,,false
max_replication_slots,10,,Репликация / Передающие серверы,Задаёт предельное число одновременно существующих слотов репликации.,,postmaster,integer,default,0,262143,,10,10,,,false
max_stack_depth,2048,kB,Использование ресурсов / Память,Задаёт максимальную глубину стека (в КБ).,,superuser,integer,environment variable,100,2097151,,100,2048,,,false
max_standby_archive_delay,30000,ms,Репликация / Резервные серверы,"Задаёт максимальную задержку до отмены запроса, когда сервер горячего резерва обрабатывает данные WAL из архива.",,sighup,integer,default,-1,2147483647,,30000,30000,,,false
max_standby_streaming_delay,30000,ms,Репликация / Резервные серверы,"Задаёт максимальную задержку до отмены запроса, когда сервер горячего резерва обрабатывает данные WAL из потока.",,sighup,integer,default,-1,2147483647,,30000,30000,,,false
max_sync_workers_per_subscription,2,,Репликация / Подписчики,Задаёт максимально возможное число процессов синхронизации таблиц для одной подписки.,,sighup,integer,default,0,262143,,2,2,,,false
max_wal_senders,10,,Репликация / Передающие серверы,Задаёт предельное число одновременно работающих процессов передачи WAL.,,postmaster,integer,default,0,262143,,10,10,,,false
max_wal_size,1024,MB,Журнал WAL / Контрольные точки,"Задаёт размер WAL, при котором инициируется контрольная точка.",,sighup,integer,configuration file,2,2097151,,1024,1024,C:/Program Files/PostgreSQL/12/data/postgresql.conf,224,false
max_worker_processes,8,,Использование ресурсов / Асинхронное поведение,Задаёт максимально возможное число рабочих процессов.,,postmaster,integer,default,0,262143,,8,8,,,false
min_parallel_index_scan_size,64,8kB,Настройка запросов / Константы стоимости для планировщика,Задаёт минимальный объём данных в индексе для параллельного сканирования.,"Если планировщик полагает, что он прочитает меньше страниц индекса, чем задано этим ограничением, он исключает параллельное сканирование из рассмотрения.",user,integer,default,0,715827882,,64,64,,,false
min_parallel_table_scan_size,1024,8kB,Настройка запросов / Константы стоимости для планировщика,Задаёт минимальный объём данных в таблице для параллельного сканирования.,"Если планировщик полагает, что он прочитает меньше страниц таблицы, чем задано этим ограничением, он исключает параллельное сканирование из рассмотрения.",user,integer,default,0,715827882,,1024,1024,,,false
min_wal_size,80,MB,Журнал WAL / Контрольные точки,Задаёт минимальный размер WAL при сжатии.,,sighup,integer,configuration file,2,2097151,,80,80,C:/Program Files/PostgreSQL/12/data/postgresql.conf,225,false
old_snapshot_threshold,-1,min,Использование ресурсов / Асинхронное поведение,"Срок, по истечении которого снимок считается слишком старым для получения страниц, изменённых после создания снимка.",Значение -1 отключает это поведение.,postmaster,integer,default,-1,86400,,-1,-1,,,false
operator_precedence_warning,off,,Версия и совместимость платформ / Предыдущие версии PostgreSQL,"Выдаёт предупреждение о конструкциях, поведение которых изменилось после PostgreSQL 9.4.",,user,bool,default,,,,off,off,,,false
parallel_leader_participation,on,,Использование ресурсов / Асинхронное поведение,"Определяет, будут ли узлы сбора и сбора слиянием также выполнять подпланы.",Должны ли узлы сбора также выполнять подпланы или только собирать кортежи?,user,bool,default,,,,on,on,,,false
parallel_setup_cost,1000,,Настройка запросов / Константы стоимости для планировщика,Задаёт для планировщика ориентир стоимости запуска рабочих процессов для параллельного выполнения запроса.,,user,real,default,0,1.79769e+308,,1000,1000,,,false
parallel_tuple_cost,0.1,,Настройка запросов / Константы стоимости для планировщика,Задаёт для планировщика ориентир стоимости передачи каждого кортежа (строки) от рабочего процесса обслуживающему.,,user,real,default,0,1.79769e+308,,0.1,0.1,,,false
password_encryption,md5,,Подключения и аутентификация / Аутентификация,Шифровать пароли.,"Этот параметр определяет, нужно ли шифровать пароли, заданные в CREATE USER или ALTER USER без указания ENCRYPTED или UNENCRYPTED.",user,enum,default,,,"{md5,scram-sha-256}",md5,md5,,,false
plan_cache_mode,auto,,Настройка запросов / Другие параметры планировщика,Управляет выбором специализированных или общих планов планировщиком.,"Для подготовленных операторов могут иметься специализированные и общие планы, и планировщик пытается выбрать лучший вариант. Этот параметр позволяет переопределить поведение по умолчанию.",user,enum,default,,,"{auto,force_generic_plan,force_custom_plan}",auto,auto,,,false
port,5432,,Подключения и аутентификация / Параметры подключений,Задаёт TCP-порт для работы сервера.,,postmaster,integer,configuration file,1,65535,,5432,5432,C:/Program Files/PostgreSQL/12/data/postgresql.conf,63,false
post_auth_delay,0,s,Параметры для разработчиков,Ждать N секунд при подключении после проверки подлинности.,Это позволяет подключить к процессу отладчик.,backend,integer,default,0,2147,,0,0,,,false
pre_auth_delay,0,s,Параметры для разработчиков,Ждать N секунд при подключении до проверки подлинности.,Это позволяет подключить к процессу отладчик.,sighup,integer,default,0,60,,0,0,,,false
primary_conninfo,"",,Репликация / Резервные серверы,"Задаёт строку соединения, которая будет использоваться для подключения к передающему серверу.",,postmaster,string,default,,,,"","",,,false
primary_slot_name,"",,Репликация / Резервные серверы,"Задаёт имя слота репликации, который будет использоваться на передающем сервере.",,postmaster,string,default,,,,"","",,,false
promote_trigger_file,"",,Репликация / Резервные серверы,"Задаёт имя файла, присутствие которого выводит ведомый из режима восстановления.",,sighup,string,default,,,,"","",,,false
quote_all_identifiers,off,,Версия и совместимость платформ / Предыдущие версии PostgreSQL,"Генерируя SQL-фрагменты, заключать все идентификаторы в двойные кавычки.",,user,bool,default,,,,off,off,,,false
random_page_cost,4,,Настройка запросов / Константы стоимости для планировщика,Задаёт для планировщика ориентир стоимости непоследовательного чтения страницы.,,user,real,default,0,1.79769e+308,,4,4,,,false
recovery_end_command,"",,Журнал WAL / Восстановление из архива,"Задаёт команду оболочки, которая будет выполняться в конце восстановления.",,sighup,string,default,,,,"","",,,false
recovery_min_apply_delay,0,ms,Репликация / Резервные серверы,Задаёт минимальную задержку для применения изменений в процессе восстановления.,,sighup,integer,default,0,2147483647,,0,0,,,false
recovery_target,"",,Журнал WAL / Цель восстановления,"Задайте значение ""immediate"", чтобы восстановление остановилось сразу после достижения согласованного состояния.",,postmaster,string,default,,,,"","",,,false
recovery_target_action,pause,,Журнал WAL / Цель восстановления,"Задаёт действие, которое будет выполняться по достижении цели восстановления.",,postmaster,enum,default,,,"{pause,promote,shutdown}",pause,pause,,,false
recovery_target_inclusive,on,,Журнал WAL / Цель восстановления,"Определяет, включать ли транзакцию в целевую точку восстановления.",,postmaster,bool,default,,,,on,on,,,false
recovery_target_lsn,"",,Журнал WAL / Цель восстановления,"Задаёт в виде LSN позицию в журнале предзаписи, до которой будет производиться восстановление.",,postmaster,string,default,,,,"","",,,false
recovery_target_name,"",,Журнал WAL / Цель восстановления,"Задаёт именованную точку восстановления, до которой будет производиться восстановление.",,postmaster,string,default,,,,"","",,,false
recovery_target_time,"",,Журнал WAL / Цель восстановления,"Задаёт момент времени, вплоть до которого будет производиться восстановление.",,postmaster,string,default,,,,"","",,,false
recovery_target_timeline,latest,,Журнал WAL / Цель восстановления,Указывает линию времени для выполнения восстановления.,,postmaster,string,default,,,,latest,latest,,,false
recovery_target_xid,"",,Журнал WAL / Цель восстановления,"Задаёт идентификатор транзакции, вплоть до которой будет производиться восстановление.",,postmaster,string,default,,,,"","",,,false
restart_after_crash,on,,Обработка ошибок,Перезапускать систему БД при аварии серверного процесса.,,sighup,bool,default,,,,on,on,,,false
restore_command,"",,Журнал WAL / Восстановление из архива,"Задаёт команду оболочки, которая будет извлекать из архива файл WAL.",,postmaster,string,default,,,,"","",,,false
row_security,on,,Параметры клиентских подключений по умолчанию / Поведение команд,Включает защиту на уровне строк.,"Когда включена, защита на уровне строк распространяется на всех пользователей.",user,bool,default,,,,on,on,,,false
search_path,"""$user"", public",,Параметры клиентских подключений по умолчанию / Поведение команд,Задаёт порядок просмотра схемы при поиске неполных имён.,,user,string,default,,,,"""$user"", public","""$user"", public",,,false
segment_size,131072,8kB,Предопределённые параметры,Показывает число страниц в одном файле.,,internal,integer,default,131072,131072,,131072,131072,,,false
seq_page_cost,1,,Настройка запросов / Константы стоимости для планировщика,Задаёт для планировщика ориентир стоимости последовательного чтения страницы.,,user,real,default,0,1.79769e+308,,1,1,,,false
server_encoding,UTF8,,Параметры клиентских подключений по умолчанию / Языковая среда и форматы,Задаёт кодировку символов сервера (баз данных).,,internal,string,override,,,,SQL_ASCII,UTF8,,,false
server_version,12.2,,Предопределённые параметры,Показывает версию сервера.,,internal,string,default,,,,12.2,12.2,,,false
server_version_num,120002,,Предопределённые параметры,Показывает версию сервера в виде целого числа.,,internal,integer,default,120002,120002,,120002,120002,,,false
session_preload_libraries,"",,Параметры клиентских подключений по умолчанию / Предзагрузка разделяемых библиотек,"Список разделяемых библиотек, заранее загружаемых в каждый обслуживающий процесс.",,superuser,string,default,,,,"","",,,false
session_replication_role,origin,,Параметры клиентских подключений по умолчанию / Поведение команд,Задаёт режим срабатывания триггеров и правил перезаписи для текущего сеанса.,,superuser,enum,default,,,"{origin,replica,local}",origin,origin,,,false
shared_buffers,16384,8kB,Использование ресурсов / Память,"Задаёт количество буферов в разделяемой памяти, используемых сервером.",,postmaster,integer,configuration file,16,1073741823,,1024,16384,C:/Program Files/PostgreSQL/12/data/postgresql.conf,121,false
shared_memory_type,windows,,Использование ресурсов / Память,Выбирает реализацию разделяемой памяти для управления основным блоком разделяемой памяти.,,postmaster,enum,default,,,{windows},windows,windows,,,false
shared_preload_libraries,"",,Параметры клиентских подключений по умолчанию / Предзагрузка разделяемых библиотек,"Список разделяемых библиотек, заранее загружаемых в память сервера.",,postmaster,string,default,,,,"","",,,false
ssl,off,,Подключения и аутентификация / SSL,Разрешает SSL-подключения.,,sighup,bool,default,,,,off,off,,,false
ssl_ca_file,"",,Подключения и аутентификация / SSL,Размещение файла центра сертификации для SSL.,,sighup,string,default,,,,"","",,,false
ssl_cert_file,server.crt,,Подключения и аутентификация / SSL,Размещение файла сертификата сервера для SSL.,,sighup,string,default,,,,server.crt,server.crt,,,false
ssl_ciphers,HIGH:MEDIUM:+3DES:!aNULL,,Подключения и аутентификация / SSL,Задаёт список допустимых алгоритмов шифрования для SSL.,,sighup,string,default,,,,HIGH:MEDIUM:+3DES:!aNULL,HIGH:MEDIUM:+3DES:!aNULL,,,false
ssl_crl_file,"",,Подключения и аутентификация / SSL,Размещение файла со списком отзыва сертификатов для SSL.,,sighup,string,default,,,,"","",,,false
ssl_dh_params_file,"",,Подключения и аутентификация / SSL,Размещение файла с параметрами SSL DH.,,sighup,string,default,,,,"","",,,false
ssl_ecdh_curve,prime256v1,,Подключения и аутентификация / SSL,Задаёт кривую для ECDH.,,sighup,string,default,,,,prime256v1,prime256v1,,,false
ssl_key_file,server.key,,Подключения и аутентификация / SSL,Размещение файла с закрытым ключом сервера для SSL.,,sighup,string,default,,,,server.key,server.key,,,false
ssl_library,OpenSSL,,Предопределённые параметры,Имя библиотеки SSL.,,internal,string,default,,,,OpenSSL,OpenSSL,,,false
ssl_max_protocol_version,"",,Подключения и аутентификация / SSL,"Задаёт максимальную версию протокола SSL/TLS, которая может использоваться.",,sighup,enum,default,,,"{,TLSv1,TLSv1.1,TLSv1.2,TLSv1.3}","","",,,false
ssl_min_protocol_version,TLSv1,,Подключения и аутентификация / SSL,"Задаёт минимальную версию протокола SSL/TLS, которая может использоваться.",,sighup,enum,default,,,"{TLSv1,TLSv1.1,TLSv1.2,TLSv1.3}",TLSv1,TLSv1,,,false
ssl_passphrase_command,"",,Подключения и аутентификация / SSL,"Команда, позволяющая получить пароль для SSL.",,sighup,string,default,,,,"","",,,false
ssl_passphrase_command_supports_reload,off,,Подключения и аутентификация / SSL,Также использовать ssl_passphrase_command при перезагрузке сервера.,,sighup,bool,default,,,,off,off,,,false
ssl_prefer_server_ciphers,on,,Подключения и аутентификация / SSL,Назначает более приоритетным набор шифров сервера.,,sighup,bool,default,,,,on,on,,,false
standard_conforming_strings,on,,Версия и совместимость платформ / Предыдущие версии PostgreSQL,Включает буквальную обработку символов '\' в строках '...'.,,user,bool,default,,,,on,on,,,false
statement_timeout,0,ms,Параметры клиентских подключений по умолчанию / Поведение команд,Задаёт предельную длительность для любого оператора.,Нулевое значение отключает тайм-аут.,user,integer,default,0,2147483647,,0,0,,,false
stats_temp_directory,pg_stat_tmp,,Статистика / Сбор статистики по запросам и индексам,"Каталог, в который будут записываться временные файлы статистики.",,sighup,string,default,,,,pg_stat_tmp,pg_stat_tmp,,,false
superuser_reserved_connections,3,,Подключения и аутентификация / Параметры подключений,"Определяет, сколько слотов подключений забронировано для суперпользователей.",,postmaster,integer,default,0,262143,,3,3,,,false
synchronize_seqscans,on,,Версия и совместимость платформ / Предыдущие версии PostgreSQL,Включить синхронизацию последовательного сканирования.,,user,bool,default,,,,on,on,,,false
synchronous_commit,on,,Журнал WAL / Параметры,Задаёт уровень синхронизации текущей транзакции.,,user,enum,default,,,"{local,remote_write,remote_apply,on,off}",on,on,,,false
synchronous_standby_names,"",,Репликация / Главный сервер,Количество потенциально синхронных резервных серверов и список их имён.,,sighup,string,default,,,,"","",,,false
syslog_facility,none,,Отчёты и протоколы / Куда записывать,"Задаёт получателя сообщений, отправляемых в syslog.",,sighup,enum,default,,,{none},none,none,,,false
syslog_ident,postgres,,Отчёты и протоколы / Куда записывать,Задаёт имя программы для идентификации сообщений PostgreSQL в syslog.,,sighup,string,default,,,,postgres,postgres,,,false
syslog_sequence_numbers,on,,Отчёты и протоколы / Куда записывать,Добавлять последовательный номер в сообщения syslog во избежание подавления повторов.,,sighup,bool,default,,,,on,on,,,false
syslog_split_messages,on,,Отчёты и протоколы / Куда записывать,"Разбивать сообщения, передаваемые в syslog, по строкам размером не больше 1024 байт.",,sighup,bool,default,,,,on,on,,,false
tcp_keepalives_count,0,,Параметры клиентских подключений по умолчанию / Другие параметры,Максимальное число повторений TCP-пакетов пульса (keep-alive).,"Этот параметр определяет, сколько пакетов пульса подряд может быть потеряно, прежде чем соединение будет считаться пропавшим. При нулевом значении действует системный параметр.",user,integer,default,0,2147483647,,0,0,,,false
tcp_keepalives_idle,-1,s,Параметры клиентских подключений по умолчанию / Другие параметры,Интервал между TCP-пакетами пульса (keep-alive).,При нулевом значении действует системный параметр.,user,integer,default,0,2147483647,,0,0,,,false
tcp_keepalives_interval,-1,s,Параметры клиентских подключений по умолчанию / Другие параметры,Интервал между повторениями TCP-пакетов пульса (keep-alive).,При нулевом значении действует системный параметр.,user,integer,default,0,2147483647,,0,0,,,false
tcp_user_timeout,0,ms,Параметры клиентских подключений по умолчанию / Другие параметры,Пользовательский таймаут TCP.,При нулевом значении действует системный параметр.,user,integer,default,0,2147483647,,0,0,,,false
temp_buffers,1024,8kB,Использование ресурсов / Память,Задаёт предельное число временных буферов на один сеанс.,,user,integer,default,100,1073741823,,1024,1024,,,false
temp_file_limit,-1,kB,Использование ресурсов / Диск,"Ограничивает общий размер всех временных файлов, доступный для каждого процесса.",-1 отключает ограничение.,superuser,integer,default,-1,2147483647,,-1,-1,,,false
temp_tablespaces,"",,Параметры клиентских подключений по умолчанию / Поведение команд,Задаёт табличное пространство(а) для временных таблиц и файлов сортировки.,,user,string,default,,,,"","",,,false
TimeZone,UTC,,Параметры клиентских подключений по умолчанию / Языковая среда и форматы,Задаёт часовой пояс для вывода и разбора строкового представления времени.,,user,string,client,,,,GMT,UTC,,,false
timezone_abbreviations,Default,,Параметры клиентских подключений по умолчанию / Языковая среда и форматы,Выбирает файл с сокращёнными названиями часовых поясов.,,user,string,default,,,,,Default,,,false
trace_notify,off,,Параметры для разработчиков,Генерирует отладочные сообщения для LISTEN и NOTIFY.,,user,bool,default,,,,off,off,,,false
trace_recovery_messages,log,,Параметры для разработчиков,"Включает протоколирование отладочной информации, связанной с репликацией.","Каждый уровень включает все последующие. Чем выше уровень, тем меньше сообщений.",sighup,enum,default,,,"{debug5,debug4,debug3,debug2,debug1,log,notice,warning,error}",log,log,,,false
trace_sort,off,,Параметры для разработчиков,Выдавать сведения об использовании ресурсов при сортировке.,,user,bool,default,,,,off,off,,,false
track_activities,on,,Статистика / Сбор статистики по запросам и индексам,Собирает информацию о выполняющихся командах.,"Включает сбор информации о командах, выполняющихся во всех сеансах, а также время запуска команды.",superuser,bool,default,,,,on,on,,,false
track_activity_query_size,1024,B,Использование ресурсов / Память,"Задаёт размер, резервируемый для pg_stat_activity.query (в байтах).",,postmaster,integer,default,100,102400,,1024,1024,,,false
track_commit_timestamp,off,,Репликация,Записывает время фиксации транзакций.,,postmaster,bool,default,,,,off,off,,,false
track_counts,on,,Статистика / Сбор статистики по запросам и индексам,Собирает статистику активности в БД.,,superuser,bool,default,,,,on,on,,,false
track_functions,none,,Статистика / Сбор статистики по запросам и индексам,Включает сбор статистики активности в БД на уровне функций.,,superuser,enum,default,,,"{none,pl,all}",none,none,,,false
track_io_timing,off,,Статистика / Сбор статистики по запросам и индексам,Собирает статистику по времени активности ввода/вывода.,,superuser,bool,default,,,,off,off,,,false
transaction_deferrable,off,,Параметры клиентских подключений по умолчанию / Поведение команд,"Определяет, откладывать ли сериализуемую транзакцию ""только чтение"" до момента, когда сбой сериализации будет исключён.",,user,bool,override,,,,off,off,,,false
transaction_isolation,read committed,,Параметры клиентских подключений по умолчанию / Поведение команд,Задаёт текущий уровень изоляции транзакций.,,user,enum,override,,,"{serializable,repeatable read,read committed,read uncommitted}",read committed,read committed,,,false
transaction_read_only,off,,Параметры клиентских подключений по умолчанию / Поведение команд,Устанавливает режим "только чтение" для текущей транзакции.,,user,bool,override,,,,off,off,,,false
transform_null_equals,off,,Версия и совместимость платформ / Другие платформы и клиенты,Обрабатывать "expr=NULL" как "expr IS NULL".,"Когда этот параметр включён, выражения вида expr = NULL (или NULL = expr) обрабатываются как expr IS NULL, то есть возвращают true, если expr совпадает с NULL, и false в противном случае. По правилам expr = NULL всегда должно возвращать null (неопределённость).",user,bool,default,,,,off,off,,,false
unix_socket_directories,"",,Подключения и аутентификация / Параметры подключений,"Задаёт каталоги, где будут создаваться Unix-сокеты.",,postmaster,string,default,,,,"","",,,false
unix_socket_group,"",,Подключения и аутентификация / Параметры подключений,Задаёт группу-владельца Unix-сокета.,"Собственно владельцем сокета всегда будет пользователь, запускающий сервер.",postmaster,string,default,,,,"","",,,false
unix_socket_permissions,0777,,Подключения и аутентификация / Параметры подключений,Задаёт права доступа для Unix-сокета.,"Для Unix-сокетов используется обычный набор разрешений, как в файловых системах Unix. Значение параметра указывается в числовом виде, воспринимаемом системными функциями chmod и umask. (Чтобы использовать привычный восьмеричный формат, добавьте в начало ноль (0).)",postmaster,integer,default,0,511,,511,511,,,false
update_process_title,off,,Заголовок процесса,Выводит в заголовок процесса активную SQL-команду.,"Отражает в заголовке процесса каждую SQL-команду, поступающую серверу.",superuser,bool,default,,,,off,off,,,false
vacuum_cleanup_index_scale_factor,0.1,,Параметры клиентских подключений по умолчанию / Поведение команд,"Отношение числа добавлений кортежей к reltuples, определяющее потребность в очистке индекса.",,user,real,default,0,1e+10,,0.1,0.1,,,false
vacuum_cost_delay,0,ms,Использование ресурсов / Задержка очистки по стоимости,Задержка очистки (в миллисекундах).,,user,real,default,0,100,,0,0,,,false
vacuum_cost_limit,200,,Использование ресурсов / Задержка очистки по стоимости,"Суммарная стоимость очистки, при которой нужна передышка.",,user,integer,default,1,10000,,200,200,,,false
vacuum_cost_page_dirty,20,,Использование ресурсов / Задержка очистки по стоимости,"Стоимость очистки для страницы, которая не была ""грязной"".",,user,integer,default,0,10000,,20,20,,,false
vacuum_cost_page_hit,1,,Использование ресурсов / Задержка очистки по стоимости,"Стоимость очистки для страницы, найденной в кеше.",,user,integer,default,0,10000,,1,1,,,false
vacuum_cost_page_miss,10,,Использование ресурсов / Задержка очистки по стоимости,"Стоимость очистки для страницы, не найденной в кеше.",,user,integer,default,0,10000,,10,10,,,false
vacuum_defer_cleanup_age,0,,Репликация / Главный сервер,"Определяет, на сколько транзакций следует задержать старые строки, выполняя VACUUM или ""горячее"" обновление.",,sighup,integer,default,0,1000000,,0,0,,,false
vacuum_freeze_min_age,50000000,,Параметры клиентских подключений по умолчанию / Поведение команд,"Минимальный возраст строк таблицы, при котором VACUUM может их заморозить.",,user,integer,default,0,1000000000,,50000000,50000000,,,false
vacuum_freeze_table_age,150000000,,Параметры клиентских подключений по умолчанию / Поведение команд,"Возраст, при котором VACUUM должен сканировать всю таблицу с целью заморозить кортежи.",,user,integer,default,0,2000000000,,150000000,150000000,,,false
vacuum_multixact_freeze_min_age,5000000,,Параметры клиентских подключений по умолчанию / Поведение команд,"Минимальный возраст, при котором VACUUM будет замораживать MultiXactId в строке таблицы.",,user,integer,default,0,1000000000,,5000000,5000000,,,false
vacuum_multixact_freeze_table_age,150000000,,Параметры клиентских подключений по умолчанию / Поведение команд,"Возраст multixact, при котором VACUUM должен сканировать всю таблицу с целью заморозить кортежи.",,user,integer,default,0,2000000000,,150000000,150000000,,,false
wal_block_size,8192,,Предопределённые параметры,Показывает размер блока в журнале WAL.,,internal,integer,default,8192,8192,,8192,8192,,,false
wal_buffers,512,8kB,Журнал WAL / Параметры,Задаёт число буферов дисковых страниц в разделяемой памяти для WAL.,,postmaster,integer,override,-1,262143,,-1,512,,,false
wal_compression,off,,Журнал WAL / Параметры,Сжимать данные при записи полных страниц в журнал.,,superuser,bool,default,,,,off,off,,,false
