3538,1255,0,concatenate aggregate input into a string
3543,1255,0,aggregate transition function
3544,1255,0,aggregate final function
3545,1255,0,concatenate aggregate input into a bytea
1845,1255,0,encode text from DB encoding to ASCII text
1846,1255,0,encode text from encoding to ASCII text
1847,1255,0,encode text from encoding to ASCII text
1922,1255,0,"user privilege on relation by username, rel name"
1923,1255,0,"user privilege on relation by username, rel oid"
1924,1255,0,"user privilege on relation by user oid, rel name"
1925,1255,0,"user privilege on relation by user oid, rel oid"
1926,1255,0,current user privilege on relation by rel name
1927,1255,0,current user privilege on relation by rel oid
2181,1255,0,"user privilege on sequence by username, seq name"
2182,1255,0,"user privilege on sequence by username, seq oid"
2183,1255,0,"user privilege on sequence by user oid, seq name"
2184,1255,0,"user privilege on sequence by user oid, seq oid"
2185,1255,0,current user privilege on sequence by seq name
2186,1255,0,current user privilege on sequence by seq oid
3012,1255,0,"user privilege on column by username, rel name, col name"
3013,1255,0,"user privilege on column by username, rel name, col attnum"
3014,1255,0,"user privilege on column by username, rel oid, col name"
3015,1255,0,"user privilege on column by username, rel oid, col attnum"
3016,1255,0,"user privilege on column by user oid, rel name, col name"
3017,1255,0,"user privilege on column by user oid, rel name, col attnum"
3018,1255,0,"user privilege on column by user oid, rel oid, col name"
3019,1255,0,"user privilege on column by user oid, rel oid, col attnum"
3020,1255,0,"current user privilege on column by rel name, col name"
3021,1255,0,"current user privilege on column by rel name, col attnum"
3022,1255,0,"current user privilege on column by rel oid, col name"
3023,1255,0,"current user privilege on column by rel oid, col attnum"
3024,1255,0,"user privilege on any column by username, rel name"
3025,1255,0,"user privilege on any column by username, rel oid"
3026,1255,0,"user privilege on any column by user oid, rel name"
3027,1255,0,"user privilege on any column by user oid, rel oid"
3028,1255,0,current user privilege on any column by rel name
3029,1255,0,current user privilege on any column by rel oid
3355,1255,0,I/O
3356,1255,0,I/O
3357,1255,0,I/O
3358,1255,0,I/O
3404,1255,0,I/O
3405,1255,0,I/O
3406,1255,0,I/O
3407,1255,0,I/O
5018,1255,0,I/O
5019,1255,0,I/O
5020,1255,0,I/O
5021,1255,0,I/O
3427,1255,0,details about MCV list items
1928,1255,0,statistics: number of scans done for table/index
1929,1255,0,statistics: number of tuples read by seqscan
1930,1255,0,statistics: number of tuples fetched by idxscan
1931,1255,0,statistics: number of tuples inserted
1932,1255,0,statistics: number of tuples updated
1933,1255,0,statistics: number of tuples deleted
1972,1255,0,statistics: number of tuples hot updated
2878,1255,0,statistics: number of live tuples
2879,1255,0,statistics: number of dead tuples
3177,1255,0,statistics: number of tuples changed since last analyze
1934,1255,0,statistics: number of blocks fetched
1935,1255,0,statistics: number of blocks found in cache
2781,1255,0,statistics: last manual vacuum time for a table
2782,1255,0,statistics: last auto vacuum time for a table
2783,1255,0,statistics: last manual analyze time for a table
2784,1255,0,statistics: last auto analyze time for a table
3054,1255,0,statistics: number of manual vacuums for a table
3055,1255,0,statistics: number of auto vacuums for a table
3056,1255,0,statistics: number of manual analyzes for a table
3057,1255,0,statistics: number of auto analyzes for a table
1936,1255,0,statistics: currently active backend IDs
2022,1255,0,statistics: information about currently active backends
3318,1255,0,statistics: information about progress of backends running maintenance command
3099,1255,0,statistics: information about currently active replication
3317,1255,0,statistics: information about WAL receiver
6118,1255,0,statistics: information about subscription
2026,1255,0,statistics: current backend PID
1937,1255,0,statistics: PID of backend
1938,1255,0,statistics: database ID of backend
1939,1255,0,statistics: user ID of backend
1940,1255,0,statistics: current query of backend
2788,1255,0,statistics: wait event type on which backend is currently waiting
2853,1255,0,statistics: wait event on which backend is currently waiting
2094,1255,0,statistics: start time for current query of backend
2857,1255,0,statistics: start time for backend's current transaction
1391,1255,0,statistics: start time for current backend session
1392,1255,0,statistics: address of client connected to backend
1393,1255,0,statistics: port number of client connected to backend
1941,1255,0,statistics: number of backends in database
1942,1255,0,statistics: transactions committed
1943,1255,0,statistics: transactions rolled back
1944,1255,0,statistics: blocks fetched for database
1945,1255,0,statistics: blocks found in cache for database
2758,1255,0,statistics: tuples returned for database
2759,1255,0,statistics: tuples fetched for database
2760,1255,0,statistics: tuples inserted in database
2761,1255,0,statistics: tuples updated in database
2762,1255,0,statistics: tuples deleted in database
3065,1255,0,statistics: recovery conflicts in database caused by drop tablespace
3066,1255,0,statistics: recovery conflicts in database caused by relation lock
3067,1255,0,statistics: recovery conflicts in database caused by snapshot expiry
3068,1255,0,statistics: recovery conflicts in database caused by shared buffer pin
3069,1255,0,statistics: recovery conflicts in database caused by buffer deadlock
3070,1255,0,statistics: recovery conflicts in database
3152,1255,0,statistics: deadlocks detected in database
3426,1255,0,statistics: checksum failures detected in database
3428,1255,0,statistics: when last checksum failure was detected in database
3074,1255,0,statistics: last reset for a database
3150,1255,0,statistics: number of temporary files written
3151,1255,0,statistics: number of bytes in temporary files written
2844,1255,0,"statistics: block read time, in milliseconds"
2845,1255,0,"statistics: block write time, in milliseconds"
3195,1255,0,statistics: information about WAL archiver
2769,1255,0,statistics: number of timed checkpoints started by the bgwriter
2770,1255,0,statistics: number of backend requested checkpoints started by the bgwriter
2771,1255,0,statistics: number of buffers written by the bgwriter during checkpoints
2772,1255,0,statistics: number of buffers written by the bgwriter for cleaning dirty buffers
2773,1255,0,statistics: number of times the bgwriter stopped processing when it had written too many buffers while cleaning
3075,1255,0,statistics: last reset for the bgwriter
3160,1255,0,"statistics: checkpoint time spent writing buffers to disk, in milliseconds"
3161,1255,0,"statistics: checkpoint time spent synchronizing buffers to disk, in milliseconds"
2775,1255,0,statistics: number of buffers written by backends
3063,1255,0,statistics: number of backend buffer writes that did their own fsync
2859,1255,0,statistics: number of buffer allocations
2978,1255,0,statistics: number of function calls
2979,1255,0,"statistics: total execution time of function, in milliseconds"
2980,1255,0,"statistics: self execution time of function, in milliseconds"
3037,1255,0,statistics: number of scans done for table/index in current transaction
3038,1255,0,statistics: number of tuples read by seqscan in current transaction
3039,1255,0,statistics: number of tuples fetched by idxscan in current transaction
3040,1255,0,statistics: number of tuples inserted in current transaction
3041,1255,0,statistics: number of tuples updated in current transaction
3042,1255,0,statistics: number of tuples deleted in current transaction
3043,1255,0,statistics: number of tuples hot updated in current transaction
3044,1255,0,statistics: number of blocks fetched in current transaction
3045,1255,0,statistics: number of blocks found in cache in current transaction
3046,1255,0,statistics: number of function calls in current transaction
3047,1255,0,"statistics: total execution time of function in current transaction, in milliseconds"
3048,1255,0,"statistics: self execution time of function in current transaction, in milliseconds"
3788,1255,0,statistics: timestamp of the current statistics snapshot
2230,1255,0,statistics: discard current transaction's statistics snapshot
2274,1255,0,statistics: reset collected statistics for current database
3775,1255,0,statistics: reset collected statistics shared across the cluster
3776,1255,0,statistics: reset collected statistics for a single table or index in the current database
3777,1255,0,statistics: reset collected statistics for a single function in the current database
3163,1255,0,current trigger depth
3778,1255,0,tablespace location
1946,1255,0,convert bytea value into some ascii-only text string
1947,1255,0,convert ascii-encoded text string into bytea value
1954,1255,0,less-equal-greater
3331,1255,0,sort support
3917,1255,0,planner support for timestamp length coercion
3944,1255,0,planner support for time length coercion
1961,1255,0,adjust timestamp precision
1965,1255,0,larger of two
1966,1255,0,smaller of two
1967,1255,0,adjust timestamptz precision
1968,1255,0,adjust time precision
1969,1255,0,adjust time with time zone precision
2007,1255,0,matches LIKE expression
2008,1255,0,does not match LIKE expression
2009,1255,0,convert LIKE pattern to use backslash escapes
2010,1255,0,octet length
2012,1255,0,extract portion of string
2013,1255,0,extract portion of string
2085,1255,0,extract portion of string
2086,1255,0,extract portion of string
2014,1255,0,position of substring
2015,1255,0,trim both ends of string
2019,1255,0,convert timestamp with time zone to time
2020,1255,0,truncate timestamp to specified units
2021,1255,0,extract field from timestamp
2024,1255,0,convert date to timestamp
2025,1255,0,convert date and time to timestamp
2027,1255,0,convert timestamp with time zone to timestamp
2028,1255,0,convert timestamp to timestamp with time zone
2029,1255,0,convert timestamp to date
2035,1255,0,smaller of two
2036,1255,0,larger of two
2037,1255,0,adjust time with time zone to new zone
2038,1255,0,adjust time with time zone to new zone
2039,1255,0,hash
3411,1255,0,hash
2041,1255,0,intervals overlap?
2042,1255,0,intervals overlap?
2043,1255,0,intervals overlap?
2044,1255,0,intervals overlap?
2045,1255,0,less-equal-greater
3137,1255,0,sort support
4134,1255,0,window RANGE support
4135,1255,0,window RANGE support
4136,1255,0,window RANGE support
4137,1255,0,window RANGE support
4138,1255,0,window RANGE support
2046,1255,0,convert time with time zone to time
2047,1255,0,convert time to time with time zone
2048,1255,0,finite timestamp?
2049,1255,0,format timestamp to text
2058,1255,0,date difference preserving months and years
2059,1255,0,date difference from today preserving months and years
2069,1255,0,adjust timestamp to new time zone
2070,1255,0,adjust timestamp to new time zone
2073,1255,0,extract text matching regular expression
2074,1255,0,extract text matching SQL99 regular expression
2075,1255,0,convert int8 to bitstring
2076,1255,0,convert bitstring to int8
2077,1255,0,SHOW X as a function
3294,1255,0,"SHOW X as a function, optionally no error for missing variable"
2078,1255,0,SET X as a function
2084,1255,0,SHOW ALL as a function
3329,1255,0,show config file settings
3401,1255,0,show pg_hba.conf rules
1371,1255,0,view system lock information
2561,1255,0,get array of PIDs of sessions blocking specified backend PID from acquiring a heavyweight lock
3376,1255,0,get array of PIDs of sessions blocking specified backend PID from acquiring a safe snapshot
3378,1255,0,isolationtester support function
1065,1255,0,view two-phase transactions
3819,1255,0,view members of a multixactid
3581,1255,0,get commit timestamp of a transaction
3583,1255,0,get transaction Id and commit timestamp of latest transaction commit
3537,1255,0,get identification of SQL object
3839,1255,0,get machine-parseable identification of SQL object
3382,1255,0,get identification of SQL object for pg_get_object_address()
3954,1255,0,get OID-based object address from name/args arrays
2079,1255,0,is table visible in search path?
2080,1255,0,is type visible in search path?
2081,1255,0,is function visible in search path?
2082,1255,0,is operator visible in search path?
2083,1255,0,is opclass visible in search path?
3829,1255,0,is opfamily visible in search path?
2093,1255,0,is conversion visible in search path?
3403,1255,0,is statistics object visible in search path?
3756,1255,0,is text search parser visible in search path?
3757,1255,0,is text search dictionary visible in search path?
3768,1255,0,is text search template visible in search path?
3758,1255,0,is text search configuration visible in search path?
3815,1255,0,is collation visible in search path?
2854,1255,0,"get OID of current session's temp schema, if any"
2855,1255,0,is schema another session's temp schema?
2171,1255,0,cancel a server process' current query
2096,1255,0,terminate a server process
2172,1255,0,prepare for taking an online backup
2173,1255,0,finish taking an online backup
2739,1255,0,finish taking an online backup
3813,1255,0,true if server is in online backup
3814,1255,0,start time of an online backup
3436,1255,0,promote standby server
2848,1255,0,switch to new wal file
3098,1255,0,create a named restore point
2849,1255,0,current wal write location
2852,1255,0,current wal insert location
3330,1255,0,current wal flush location
2850,1255,0,"wal filename and byte offset, given a wal location"
2851,1255,0,"wal filename, given a wal location"
3165,1255,0,"difference in bytes, given two wal locations"
3809,1255,0,export a snapshot
3810,1255,0,true if server is in recovery
3820,1255,0,current wal flush location
3821,1255,0,last wal replay location
3830,1255,0,timestamp of last replay xact
3071,1255,0,pause wal replay
3072,1255,0,"resume wal replay, if it was paused"
3073,1255,0,true if wal replay is paused
2621,1255,0,reload configuration files
2622,1255,0,rotate log file
4099,1255,0,rotate log file - old version for adminpack 1.0
3800,1255,0,current logging collector file location
3801,1255,0,current logging collector file location
2623,1255,0,get information about file
3307,1255,0,get information about file
2624,1255,0,read text from a file
3293,1255,0,read text from a file
4100,1255,0,read text from a file - old version for adminpack 1.0
3826,1255,0,read text from a file
3827,1255,0,read bytea from a file
3295,1255,0,read bytea from a file
3828,1255,0,read bytea from a file
2625,1255,0,list all files in a directory
3297,1255,0,list all files in a directory
2626,1255,0,sleep for the specified time in seconds
3935,1255,0,sleep for the specified interval
3936,1255,0,sleep until the specified time
315,1255,0,Is JIT compilation available in this session?
2971,1255,0,convert boolean to text
2100,1255,0,the average (arithmetic mean) as numeric of all bigint values
2101,1255,0,the average (arithmetic mean) as numeric of all integer values
2102,1255,0,the average (arithmetic mean) as numeric of all smallint values
2103,1255,0,the average (arithmetic mean) as numeric of all numeric values
2104,1255,0,the average (arithmetic mean) as float8 of all float4 values
2105,1255,0,the average (arithmetic mean) as float8 of all float8 values
2106,1255,0,the average (arithmetic mean) as interval of all interval values
2107,1255,0,sum as numeric across all bigint input values
2108,1255,0,sum as bigint across all integer input values
2109,1255,0,sum as bigint across all smallint input values
2110,1255,0,sum as float4 across all float4 input values
2111,1255,0,sum as float8 across all float8 input values
2112,1255,0,sum as money across all money input values
2113,1255,0,sum as interval across all interval input values
2114,1255,0,sum as numeric across all numeric input values
2115,1255,0,maximum value of all bigint input values
2116,1255,0,maximum value of all integer input values
2117,1255,0,maximum value of all smallint input values
2118,1255,0,maximum value of all oid input values
2119,1255,0,maximum value of all float4 input values
2120,1255,0,maximum value of all float8 input values
2122,1255,0,maximum value of all date input values
2123,1255,0,maximum value of all time input values
2124,1255,0,maximum value of all time with time zone input values
2125,1255,0,maximum value of all money input values
2126,1255,0,maximum value of all timestamp input values
2127,1255,0,maximum value of all timestamp with time zone input values
2128,1255,0,maximum value of all interval input values
2129,1255,0,maximum value of all text input values
2130,1255,0,maximum value of all numeric input values
2050,1255,0,maximum value of all anyarray input values
2244,1255,0,maximum value of all bpchar input values
2797,1255,0,maximum value of all tid input values
3564,1255,0,maximum value of all inet input values
2131,1255,0,minimum value of all bigint input values
2132,1255,0,minimum value of all integer input values
2133,1255,0,minimum value of all smallint input values
2134,1255,0,minimum value of all oid input values
2135,1255,0,minimum value of all float4 input values
2136,1255,0,minimum value of all float8 input values
2138,1255,0,minimum value of all date input values
2139,1255,0,minimum value of all time input values
2140,1255,0,minimum value of all time with time zone input values
2141,1255,0,minimum value of all money input values
2142,1255,0,minimum value of all timestamp input values
2143,1255,0,minimum value of all timestamp with time zone input values
2144,1255,0,minimum value of all interval input values
2145,1255,0,minimum value of all text values
2146,1255,0,minimum value of all numeric input values
2051,1255,0,minimum value of all anyarray input values
2245,1255,0,minimum value of all bpchar input values
2798,1255,0,minimum value of all tid input values
3565,1255,0,minimum value of all inet input values
2147,1255,0,number of input rows for which the input expression is not null
2803,1255,0,number of input rows
2718,1255,0,population variance of bigint input values (square of the population standard deviation)
2719,1255,0,population variance of integer input values (square of the population standard deviation)
2720,1255,0,population variance of smallint input values (square of the population standard deviation)
2721,1255,0,population variance of float4 input values (square of the population standard deviation)
2722,1255,0,population variance of float8 input values (square of the population standard deviation)
2723,1255,0,population variance of numeric input values (square of the population standard deviation)
2641,1255,0,sample variance of bigint input values (square of the sample standard deviation)
2642,1255,0,sample variance of integer input values (square of the sample standard deviation)
2643,1255,0,sample variance of smallint input values (square of the sample standard deviation)
2644,1255,0,sample variance of float4 input values (square of the sample standard deviation)
2392,1255,0,"user privilege on tablespace by user oid, tablespace name"
2645,1255,0,sample variance of float8 input values (square of the sample standard deviation)
2646,1255,0,sample variance of numeric input values (square of the sample standard deviation)
2148,1255,0,historical alias for var_samp
2149,1255,0,historical alias for var_samp
2150,1255,0,historical alias for var_samp
2151,1255,0,historical alias for var_samp
2152,1255,0,historical alias for var_samp
2153,1255,0,historical alias for var_samp
2724,1255,0,population standard deviation of bigint input values
2725,1255,0,population standard deviation of integer input values
2726,1255,0,population standard deviation of smallint input values
2727,1255,0,population standard deviation of float4 input values
2728,1255,0,population standard deviation of float8 input values
2729,1255,0,population standard deviation of numeric input values
2712,1255,0,sample standard deviation of bigint input values
2713,1255,0,sample standard deviation of integer input values
2714,1255,0,sample standard deviation of smallint input values
2715,1255,0,sample standard deviation of float4 input values
2716,1255,0,sample standard deviation of float8 input values
2717,1255,0,sample standard deviation of numeric input values
2154,1255,0,historical alias for stddev_samp
2155,1255,0,historical alias for stddev_samp
2156,1255,0,historical alias for stddev_samp
2157,1255,0,historical alias for stddev_samp
2158,1255,0,historical alias for stddev_samp
2159,1255,0,historical alias for stddev_samp
2818,1255,0,number of input rows in which both expressions are not null
2819,1255,0,sum of squares of the independent variable (sum(X^2) - sum(X)^2/N)
2820,1255,0,sum of squares of the dependent variable (sum(Y^2) - sum(Y)^2/N)
2821,1255,0,sum of products of independent times dependent variable (sum(X*Y) - sum(X) * sum(Y)/N)
2822,1255,0,average of the independent variable (sum(X)/N)
2823,1255,0,average of the dependent variable (sum(Y)/N)
2824,1255,0,square of the correlation coefficient
2825,1255,0,"slope of the least-squares-fit linear equation determined by the (X, Y) pairs"
2826,1255,0,"y-intercept of the least-squares-fit linear equation determined by the (X, Y) pairs"
2827,1255,0,population covariance
2828,1255,0,sample covariance
2829,1255,0,correlation coefficient
2166,1255,0,less-equal-greater
3332,1255,0,sort support
2180,1255,0,less-equal-greater
3333,1255,0,sort support
2188,1255,0,less-equal-greater
2189,1255,0,less-equal-greater
2190,1255,0,less-equal-greater
2191,1255,0,less-equal-greater
2192,1255,0,less-equal-greater
2193,1255,0,less-equal-greater
2194,1255,0,less-equal-greater
2195,1255,0,less-equal-greater
2212,1255,0,I/O
2213,1255,0,I/O
2214,1255,0,I/O
2215,1255,0,I/O
3492,1255,0,convert operator name to regoper
3476,1255,0,convert operator name to regoperator
2216,1255,0,I/O
2217,1255,0,I/O
2218,1255,0,I/O
2219,1255,0,I/O
3495,1255,0,convert classname to regclass
2220,1255,0,I/O
2221,1255,0,I/O
3493,1255,0,convert type name to regtype
1079,1255,0,convert text to regclass
4098,1255,0,I/O
4092,1255,0,I/O
4093,1255,0,convert role name to regrole
4084,1255,0,I/O
4085,1255,0,I/O
4086,1255,0,convert namespace name to regnamespace
1268,1255,0,parse qualified identifier to array of identifiers
2246,1255,0,(internal)
2247,1255,0,(internal)
2248,1255,0,(internal)
2250,1255,0,"user privilege on database by username, database name"
2251,1255,0,"user privilege on database by username, database oid"
2252,1255,0,"user privilege on database by user oid, database name"
2253,1255,0,"user privilege on database by user oid, database oid"
2254,1255,0,current user privilege on database by database name
2255,1255,0,current user privilege on database by database oid
2256,1255,0,"user privilege on function by username, function name"
2257,1255,0,"user privilege on function by username, function oid"
2258,1255,0,"user privilege on function by user oid, function name"
2259,1255,0,"user privilege on function by user oid, function oid"
2260,1255,0,current user privilege on function by function name
2261,1255,0,current user privilege on function by function oid
2262,1255,0,"user privilege on language by username, language name"
2263,1255,0,"user privilege on language by username, language oid"
2264,1255,0,"user privilege on language by user oid, language name"
2265,1255,0,"user privilege on language by user oid, language oid"
2266,1255,0,current user privilege on language by language name
2267,1255,0,current user privilege on language by language oid
2268,1255,0,"user privilege on schema by username, schema name"
2269,1255,0,"user privilege on schema by username, schema oid"
2270,1255,0,"user privilege on schema by user oid, schema name"
2271,1255,0,"user privilege on schema by user oid, schema oid"
2272,1255,0,current user privilege on schema by schema name
2273,1255,0,current user privilege on schema by schema oid
2390,1255,0,"user privilege on tablespace by username, tablespace name"
2391,1255,0,"user privilege on tablespace by username, tablespace oid"
2432,1255,0,I/O
2393,1255,0,"user privilege on tablespace by user oid, tablespace oid"
2394,1255,0,current user privilege on tablespace by tablespace name
2395,1255,0,current user privilege on tablespace by tablespace oid
3000,1255,0,"user privilege on foreign data wrapper by username, foreign data wrapper name"
3001,1255,0,"user privilege on foreign data wrapper by username, foreign data wrapper oid"
3002,1255,0,"user privilege on foreign data wrapper by user oid, foreign data wrapper name"
3003,1255,0,"user privilege on foreign data wrapper by user oid, foreign data wrapper oid"
3004,1255,0,current user privilege on foreign data wrapper by foreign data wrapper name
3005,1255,0,current user privilege on foreign data wrapper by foreign data wrapper oid
3006,1255,0,"user privilege on server by username, server name"
3007,1255,0,"user privilege on server by username, server oid"
3008,1255,0,"user privilege on server by user oid, server name"
3009,1255,0,"user privilege on server by user oid, server oid"
3010,1255,0,current user privilege on server by server name
3011,1255,0,current user privilege on server by server oid
3138,1255,0,"user privilege on type by username, type name"
3139,1255,0,"user privilege on type by username, type oid"
3140,1255,0,"user privilege on type by user oid, type name"
3141,1255,0,"user privilege on type by user oid, type oid"
3142,1255,0,current user privilege on type by type name
3143,1255,0,current user privilege on type by type oid
2705,1255,0,"user privilege on role by username, role name"
2706,1255,0,"user privilege on role by username, role oid"
2707,1255,0,"user privilege on role by user oid, role name"
2708,1255,0,"user privilege on role by user oid, role oid"
2709,1255,0,current user privilege on role by role name
2710,1255,0,current user privilege on role by role oid
1269,1255,0,"bytes required to store the value, perhaps with compression"
2322,1255,0,total disk space usage for the specified tablespace
2323,1255,0,total disk space usage for the specified tablespace
2324,1255,0,total disk space usage for the specified database
2168,1255,0,total disk space usage for the specified database
2325,1255,0,disk space usage for the main fork of the specified table or index
2332,1255,0,disk space usage for the specified fork of a table or index
2286,1255,0,total disk space usage for the specified table and associated indexes
2288,1255,0,convert a long int to a human readable text using size units
3166,1255,0,convert a numeric to a human readable text using size units
3334,1255,0,convert a size in human-readable format with size units into bytes
2997,1255,0,"disk space usage for the specified table, including TOAST, free space and visibility map"
2998,1255,0,disk space usage for all indexes attached to the specified table
2999,1255,0,filenode identifier of relation
3454,1255,0,relation OID for filenode and tablespace
3034,1255,0,file path of relation
2316,1255,0,(internal)
2290,1255,0,I/O
2291,1255,0,I/O
2292,1255,0,I/O
2293,1255,0,I/O
2294,1255,0,I/O
2295,1255,0,I/O
2296,1255,0,I/O
2297,1255,0,I/O
2298,1255,0,I/O
2299,1255,0,I/O
2300,1255,0,I/O
2301,1255,0,I/O
3594,1255,0,I/O
3595,1255,0,I/O
2302,1255,0,I/O
2303,1255,0,I/O
2304,1255,0,I/O
2305,1255,0,I/O
2306,1255,0,I/O
2307,1255,0,I/O
2312,1255,0,I/O
2313,1255,0,I/O
2398,1255,0,I/O
2399,1255,0,I/O
2597,1255,0,I/O
2598,1255,0,I/O
2777,1255,0,I/O
2778,1255,0,I/O
3116,1255,0,I/O
3117,1255,0,I/O
326,1255,0,I/O
327,1255,0,I/O
3311,1255,0,I/O
3312,1255,0,I/O
267,1255,0,I/O
268,1255,0,I/O
3313,1255,0,BERNOULLI tablesample method handler
3314,1255,0,SYSTEM tablesample method handler
2311,1255,0,MD5 hash
2321,1255,0,MD5 hash
3419,1255,0,SHA-224 hash
3420,1255,0,SHA-256 hash
3421,1255,0,SHA-384 hash
3422,1255,0,SHA-512 hash
2344,1255,0,less-equal-greater
2357,1255,0,less-equal-greater
2370,1255,0,less-equal-greater
2383,1255,0,less-equal-greater
2526,1255,0,less-equal-greater
2533,1255,0,less-equal-greater
2400,1255,0,I/O
2401,1255,0,I/O
2402,1255,0,I/O
2403,1255,0,I/O
2404,1255,0,I/O
2405,1255,0,I/O
2406,1255,0,I/O
2407,1255,0,I/O
2408,1255,0,I/O
2409,1255,0,I/O
2410,1255,0,I/O
2411,1255,0,I/O
2412,1255,0,I/O
2413,1255,0,I/O
2414,1255,0,I/O
2415,1255,0,I/O
2416,1255,0,I/O
2417,1255,0,I/O
2418,1255,0,I/O
2419,1255,0,I/O
2420,1255,0,I/O
2421,1255,0,I/O
2422,1255,0,I/O
2423,1255,0,I/O
2424,1255,0,I/O
2425,1255,0,I/O
2426,1255,0,I/O
2427,1255,0,I/O
2428,1255,0,I/O
2429,1255,0,I/O
2430,1255,0,I/O
2431,1255,0,I/O
2433,1255,0,I/O
2434,1255,0,I/O
2435,1255,0,I/O
2436,1255,0,I/O
2437,1255,0,I/O
2438,1255,0,I/O
2439,1255,0,I/O
2440,1255,0,I/O
2441,1255,0,I/O
2442,1255,0,I/O
2443,1255,0,I/O
2444,1255,0,I/O
2445,1255,0,I/O
2446,1255,0,I/O
2447,1255,0,I/O
2448,1255,0,I/O
2449,1255,0,I/O
2450,1255,0,I/O
2451,1255,0,I/O
2452,1255,0,I/O
2453,1255,0,I/O
2454,1255,0,I/O
2455,1255,0,I/O
4094,1255,0,I/O
4095,1255,0,I/O
4087,1255,0,I/O
4088,1255,0,I/O
2456,1255,0,I/O
2457,1255,0,I/O
2458,1255,0,I/O
2459,1255,0,I/O
2460,1255,0,I/O
2461,1255,0,I/O
2468,1255,0,I/O
2469,1255,0,I/O
2470,1255,0,I/O
2471,1255,0,I/O
2472,1255,0,I/O
2473,1255,0,I/O
2474,1255,0,I/O
2475,1255,0,I/O
2476,1255,0,I/O
2477,1255,0,I/O
2478,1255,0,I/O
2479,1255,0,I/O
2480,1255,0,I/O
2481,1255,0,I/O
2482,1255,0,I/O
2483,1255,0,I/O
2484,1255,0,I/O
2485,1255,0,I/O
2486,1255,0,I/O
2487,1255,0,I/O
2488,1255,0,I/O
2489,1255,0,I/O
2490,1255,0,I/O
2491,1255,0,I/O
2492,1255,0,I/O
2493,1255,0,I/O
2494,1255,0,I/O
2495,1255,0,I/O
2496,1255,0,I/O
2497,1255,0,I/O
2498,1255,0,I/O
2499,1255,0,I/O
2500,1255,0,I/O
2501,1255,0,I/O
2502,1255,0,I/O
2503,1255,0,I/O
3120,1255,0,I/O
3121,1255,0,I/O
3446,1255,0,I/O
3447,1255,0,I/O
2504,1255,0,source text of a rule with pretty-print option
2505,1255,0,select statement of a view with pretty-print option
2506,1255,0,select statement of a view with pretty-print option
3159,1255,0,select statement of a view with pretty-printing and specified line wrapping
2507,1255,0,index description (full create statement or single expression) with pretty-print option
2508,1255,0,constraint description with pretty-print option
2509,1255,0,deparse an encoded expression with pretty-print option
2510,1255,0,get the prepared statements for this session
2511,1255,0,get the open cursors for this session
2599,1255,0,get the available time zone abbreviations
2856,1255,0,get the available time zone names
2730,1255,0,trigger description with pretty-print option
3035,1255,0,get the channels that the current backend listens to
3036,1255,0,send a notification event
3296,1255,0,get the fraction of the asynchronous notification queue currently in use
1066,1255,0,non-persistent series generator
1067,1255,0,non-persistent series generator
3994,1255,0,planner support for generate_series
1068,1255,0,non-persistent series generator
1069,1255,0,non-persistent series generator
3995,1255,0,planner support for generate_series
3259,1255,0,non-persistent series generator
3260,1255,0,non-persistent series generator
938,1255,0,non-persistent series generator
939,1255,0,non-persistent series generator
2515,1255,0,aggregate transition function
2516,1255,0,aggregate transition function
3496,1255,0,aggregate transition function
3497,1255,0,aggregate transition function
3498,1255,0,aggregate final function
3499,1255,0,aggregate final function
2517,1255,0,boolean-and aggregate
2518,1255,0,boolean-or aggregate
2519,1255,0,boolean-and aggregate
2236,1255,0,bitwise-and smallint aggregate
2237,1255,0,bitwise-or smallint aggregate
2238,1255,0,bitwise-and integer aggregate
2239,1255,0,bitwise-or integer aggregate
2240,1255,0,bitwise-and bigint aggregate
2241,1255,0,bitwise-or bigint aggregate
2242,1255,0,bitwise-and bit aggregate
2243,1255,0,bitwise-or bit aggregate
2556,1255,0,get OIDs of databases in a tablespace
2557,1255,0,convert int4 to boolean
2558,1255,0,convert boolean to int4
2559,1255,0,current value from last used sequence
2560,1255,0,postmaster start time
2034,1255,0,configuration load time
2578,1255,0,GiST support
2581,1255,0,GiST support
2582,1255,0,GiST support
2583,1255,0,GiST support
2584,1255,0,GiST support
2585,1255,0,GiST support
2586,1255,0,GiST support
2591,1255,0,GiST support
2592,1255,0,GiST support
1030,1255,0,GiST support
3282,1255,0,GiST support
2179,1255,0,GiST support
3064,1255,0,GiST support
3280,1255,0,GiST support
3288,1255,0,GiST support
2743,1255,0,GIN array support
2774,1255,0,GIN array support
2744,1255,0,GIN array support
3920,1255,0,GIN array support
3076,1255,0,GIN array support (obsolete)
3383,1255,0,BRIN minmax support
3384,1255,0,BRIN minmax support
3385,1255,0,BRIN minmax support
3386,1255,0,BRIN minmax support
4105,1255,0,BRIN inclusion support
4106,1255,0,BRIN inclusion support
4107,1255,0,BRIN inclusion support
4108,1255,0,BRIN inclusion support
2880,1255,0,obtain exclusive advisory lock
3089,1255,0,obtain exclusive advisory lock
2881,1255,0,obtain shared advisory lock
3090,1255,0,obtain shared advisory lock
2882,1255,0,obtain exclusive advisory lock if available
3091,1255,0,obtain exclusive advisory lock if available
2883,1255,0,obtain shared advisory lock if available
3092,1255,0,obtain shared advisory lock if available
2884,1255,0,release exclusive advisory lock
